index,keyword,new_keyword,content,label
12199,猪肉,犭 者肉,黑犭 者肉,0
12200,猪肉,犭 者肉,你好我也好，犭 者肉市场都涨了，男人市场也该涨涨了,0
12201,猪肉,犭 者肉,两情相悦，又其在猪犭 者肉肉,0
12206,性感,性咸 心,@ 比我女朋友性咸 心，嘿嘿，喜欢,0
12207,性感,性咸 心,哇塞，好性咸 心呀,0
12208,性感,性咸 心,女生很性咸 心啊,0
12209,性感,性咸 心,短发女孩也可以性咸 心和可爱,0
12210,性感,性咸 心,周周突然这么性咸 心有气质还不习惯了，还是原来的是本色出演的好看,0
12211,性感,性咸 心,姐姐好适合这种性咸 心风的衣服多穿真的好美！,0
12212,性感,性咸 心,我有点太性咸 心了,0
12213,性感,性咸 心,这个女人适合黑油性咸 心有活力,0
12214,性感,性咸 心,好性咸 心的手,0
12215,性感,性咸 心,真的爱姐姐，但是我的条件找同性应该是比较勉强，不够性咸 心，所以我只能找男的了,0
12216,性感,性咸 心,唉其实如果换成女孩的话……歧视女性咸 心觉已经潜移默化了,0
12217,性感,性咸 心,我有一张我男朋友穿短裙的照片 太性咸 心了 我不敢发,0
12218,性感,性咸 心,哇塞 性咸 心丰满  惹人着迷,0
12219,性感,性咸 心,这女人确实有味还性咸 心,1
12220,性感,性咸 心,嘴巴还是没他性咸 心,0
12221,性感,性咸 心,这女的太性咸 心了,0
12222,性感,性咸 心,丰满性咸 心少妇迷人,0
12223,性感,性咸 心,真的是我觉得秃头很性咸 心,0
12224,性感,性咸 心,小安子婆娘还性咸 心的,1
12225,性感,性咸 心,没有歧视任何同性咸 心情，只是如果同性多了后人类会不会灭绝,0
12226,性感,性咸 心,我有个朋友在非洲10年了。她说非洲女人比中国女人性咸 心，物美价廉，性价比高。我朋友真这样说的。,1
12227,性感,性咸 心,我感觉她可能一直都是女生，变性咸 心觉是蹭热度,1
12228,性感,性咸 心,你女友很性咸 心,0
12229,性感,性咸 心, 这个姐姐，有一点性咸 心啊哈哈哈哈哈哈,0
12230,性感,性咸 心,性咸 心美女漂亮,0
12231,性感,性咸 心,我真的太爱她了，性咸 心独特的美,0
12232,性感,性咸 心,嘴唇很性咸 心,0
12233,性感,性咸 心,所以说性咸 心在清纯面前显得那么苍白,0
12234,性感,性咸 心,好帅又性咸 心,0
12235,性感,性咸 心, 她好性咸 心 呜呜呜,0
12236,性感,性咸 心,今天觉得你的嘴唇特别性咸 心,0
12237,性感,性咸 心,漂亮性咸 心,0
12238,性感,性咸 心,丰满性咸 心的小姐姐,0
12239,性感,性咸 心,你那迷人的大眼睛，性咸 心的红唇，魔鬼般的身体，让我真把你捧在手心里，把你融进我的心里，抱紧你，爱不释手,0
12240,性感,性咸 心,这妹子胡子🧔🏻好性咸 心,0
12241,性感,性咸 心,四年前关注到现在，你在我心里一直都是女孩子，是漂亮可爱性咸 心的女孩子,0
12242,性感,性咸 心,黑人把你养得黑黑胖胖的，嘴皮都变成性咸 心的厚嘴唇，你咋不忠还想改嫁啊！太不应该了,1
12243,性感,性咸 心, 没有属性咸 心觉至上,0
12244,性感,性咸 心,珠珠真的好性咸 心,0
12245,性感,性咸 心,多反翻几页  你说谁 很性咸 心 漂亮  等一下我回翻一下,0
12246,性感,性咸 心, 我的梦想就是有一个成熟高个子性咸 心的姐姐和我谈恋爱 照顾我 呵护我 这样就会有很多的话题和共同点 想被当成小孩子一样照顾 难过了会有姐姐搂在怀里安慰我是说真的 我的梦想就是这样,0
12247,性感,性咸 心,性咸 心的大嘴唇子,1
12248,性感,性咸 心,所以性咸 心的不是女人，是服装,1
12249,性感,性咸 心,可能我太性咸 心了吧，看到这种视频就很想哭,0
12250,性感,性咸 心,你嘴唇没有老嫂子的性咸 心,1
12251,性感,性咸 心,你的面相好性咸 心啊,0
12252,性感,性咸 心,少年不知阿姨好，这才是妖娆又性咸 心,0
12253,性感,性咸 心,  这个性咸 心 哈哈哈,0
12254,性感,性咸 心,性咸 心肉壮,0
12255,性感,性咸 心,姐姐好性咸 心,0
12256,性感,性咸 心,性咸 心的大嘴,0
12257,性感,性咸 心,她在美国是美女，美国人喜欢性咸 心的嘴,0
12258,性感,性咸 心,有人知道我这是什么吗，从小我就是坚定我是异性恋，因为看什么动画片我会喜欢上里面的男角色，现在我依然喜欢异性，但是我感觉我又喜欢上了我的女性朋友，特别是有一次她穿防晒衣，防晒衣的一边掉下了，露出了一边肩膀，我盯着看了好久，好性咸 心，有种心动的感觉,0
12259,性感,性咸 心,好性咸 心啊两大美女,0
12260,性感,性咸 心,你的耳朵好性咸 心啊,0
12261,性感,性咸 心,姐你太性咸 心了,0
12262,性感,性咸 心,你都这么性咸 心丰满，美国人怎么不喜欢呢,1
12263,性感,性咸 心,我为中国女性咸 心到可耻！,1
12264,性感,性咸 心,人妖都这么性咸 心的吗完了…戒色多年后看到人妖和大妈都眉清目秀的…这样子的我，还有得救吗…,1
12265,性感,性咸 心,地铁上 有个女的 对一个儿童 跳性咸 心舞蹈 .你们看了了么,0
12266,性感,性咸 心, dog 好性咸 心的声音,0
12267,性感,性咸 心,性咸 心迷人,0
12268,性感,性咸 心,女主人真的好性咸 心好好看好喜欢,0
12269,性感,性咸 心,好性咸 心的身材,0
12270,性感,性咸 心,好漂亮啊，而且感觉性咸 心很可爱很开朗,0
12271,性感,性咸 心,好性咸 心 不能多看 有毒,1
12272,性感,性咸 心,妹妹你好性咸 心啊,1
12273,性感,性咸 心,姐妹们，我教你们一个鉴弯的绝技，好用！跟他一起出去玩，路上漂亮性咸 心的美女，是直男都两眼发直看两眼，弯的不会！弯的不仅不看美女，他们会看帅哥！就这么简单！,0
12274,性感,性咸 心,这个夫人声音好好听，又性咸 心又可爱啊,0
12275,性感,性咸 心,她声音好性咸 心,0
12276,性感,性咸 心,主要你性咸 心,0
12277,性感,性咸 心,男人露，叫猥琐，女人露，叫性咸 心，男人穿女装，叫变态，女人穿男装，叫个性，哎！！！,1
12278,性感,性咸 心,感觉甜妹p在食物链的底端在姬圈发现可爱在性咸 心面前一文不值这句话是真的可是我长得就性咸 心不起来，而且还娇气任性占有欲强，已经做好孤寡一辈子的准备了,0
12279,性感,性咸 心,救命这个姐姐好性咸 心,0
12280,性感,性咸 心,又漂亮又性咸 心,0
12281,性感,性咸 心,我就喜欢这一款，好丰满性咸 心诱人的身材啊不富也镇宅,0
12282,性感,性咸 心,围裙穿的挺性咸 心,1
12283,性感,性咸 心,嘴巴那么性咸 心,0
12284,性感,性咸 心,老师你的胡子好性咸 心哦,0
12285,性感,性咸 心,啥都不喜欢啥都没兴趣，会有性咸 心觉但是不想接触,0
12286,性感,性咸 心,姐姐的声音好性咸 心，我好爱！,0
12287,性感,性咸 心,她的声音好性咸 心啊,0
12288,性感,性咸 心,嘴巴👄好性咸 心,0
12289,性感,性咸 心,   妈呀嘴唇很性咸 心,0
12290,性感,性咸 心,哈哈哈好性咸 心,1
12291,性感,性咸 心, 有点性咸 心,0
12292,性感,性咸 心,这么性咸 心,0
12293,性感,性咸 心,嘴没有人家黑人的性咸 心,1
12327,走狗,走犭 句,不要去在意这些东西，每个国家都有一些人与我们的理念和思想不同，他们没有国家荣辱感，没有名族复兴的梦，他们只是活在欲望世界里，不分青红皂白的东西。一旦世界战争或是格局改变，这些人永远是走犭 句和叛徒。,1
12328,男频,男步 页,男步 页小说改成女频小说，那要是女频小说改成男步 页会怎么样,0
12329,心疼男人,心疒 冬男人,所以真的不要心疒 冬男人 会倒霉,0
12330,心疼男人,心疒 冬男人,"女人不心疒 冬男人！
会有别的人替她心疼",0
12331,心疼男人,心疒 冬男人,所以说，不管是任何理由心疒 冬男人都是倒霉的开始,0
12332,心疼男人,心疒 冬男人,哪个综艺里面李雪琴和谁说过：心疒 冬男人倒霉一辈子，给男人花钱倒霉八辈子,0
12333,反同,厂 又同,厂 又同,0
12334,反同,厂 又同,长大厚恨不得一天五十个小时参加厂 又同活动。。真的很吵。。还觉得自己很有意思,1
12335,反同,厂 又同, 我一天抽出二十五个小时参加厂 又同活动,1
12336,反同,厂 又同,每天抽出25小时参与厂 又同活动,1
12337,反同,厂 又同,你们南通戏是真的多，非常厌恶我痛恨一年只有365天，恨2月只有28天，导致我一年只能参加366天，2月只能参加29天厂 又同活动,1
12338,反同,厂 又同,以前很嗑 ，现在一周我要抽出7天的时间厂 又同,1
12339,反同,厂 又同, 李海龙是中国厂 又同大使,1
12340,反同,厂 又同,每天厂 又同抵制他爱他,1
12341,反同,厂 又同,恶心，我天天厂 又同,1
12342,反同,厂 又同,每周抽七天参加厂 又同集会,1
12343,反同,厂 又同, 一天参加一次厂 又同活动,1
12344,反同,厂 又同,我一年365天都在参加厂 又同活动,1
12345,反同,厂 又同,我每星期一般会抽出八天时间参加厂 又同活动,1
12346,反同,厂 又同, 我每分钟都会抽出60秒来参加厂 又同活动,1
12347,反同,厂 又同, 恶心，我天天厂 又同,1
12348,反同,厂 又同,我真的要厂 又同了，就不能在家清洁好吗,1
12349,反同,厂 又同,我每天都参加厂 又同活动,1
12350,反同,厂 又同,   你们应该厂 又同,1
12351,反同,厂 又同,我每天拿出25小时厂 又同,1
12352,反同,厂 又同,          我一天要花25个小时来厂 又同,1
12353,反同,厂 又同, 报警吧！厂 又同大队24小时值班,1
12354,反同,厂 又同,我一天抽出25个小时进行厂 又同运动,1
12355,反同,厂 又同,我最讨厌二月因为只有28天能参加厂 又同运动 ,1
12356,反同,厂 又同, 厂 又同活动不能停,1
12357,反同,厂 又同,        我最讨厌2月，因为2月我只能参加28天厂 又同活动,1
12358,反同,厂 又同,  一天二十四小时参加厂 又同活动,1
12359,反同,厂 又同,我每天都会抽25个小时参加厂 又同运动,1
12360,反同,厂 又同, 每周末都要参加厂 又同聚会,1
12361,反同,厂 又同,给你们科普一下，马来西亚新加坡都是厂 又同国家,1
12362,反同,厂 又同,我每天都抽出24小时参加厂 又同活动,1
12363,反同,厂 又同, 我每天参加6次厂 又同活动,1
12364,反同,厂 又同,   我真的烦死那些歧视双的拉拉了每周我都会抽出时间参加厂 又同活动,1
12365,反同,厂 又同, 一天抽出25h参加厂 又同活动,1
12366,反同,厂 又同,我每天都会在每周里抽出第八天参加长达二十五小时的厂 又同活动,1
12367,反同,厂 又同,马来西亚是厂 又同,1
12368,反同,厂 又同,又是厂 又同的一天,1
12369,反同,厂 又同,我每年都会抽出367天参加厂 又同运动,1
12370,反同,厂 又同,我每天都会参加八次厂 又同活动惹,1
12371,反同,厂 又同, 我一天要用25个小时来参加厂 又同活动,1
12372,娇妻,女 乔妻,参考电视剧，双面胶！电视剧还美化了，实际就是女主被婆婆打死了，女主爸妈气疯，最后男主一个人继承了所有财产另外取个小女 乔妻，女人啊！头脑清醒点吧！你一个人被搭进去就算了，别把父母搭进去啊！,1
12373,娇妻,女 乔妻,虽然听不懂摩托跟老婆说啥，但是他的语气好温柔好温柔，有点霸道总裁小女 乔妻的既视感,0
12374,娇妻,女 乔妻,像周杰伦的小女 乔妻昆凌,0
12375,娇妻,女 乔妻,不会怀孕小女 乔妻,0
12376,娇妻,女 乔妻,当年，佛祖放下王储身份，抛下女 乔妻和儿子，都要出家当和尚，就是因为他觉醒了,0
12377,娇妻,女 乔妻,何德何能才能娶到如此女 乔妻？！,0
12378,娇妻,女 乔妻,林先生站在锋哥傍边很像一个小女 乔妻,1
12379,娇妻,女 乔妻, “我那不能怀孕的女 乔妻”鹅鹅鹅鹅鹅鹅鹅,1
12380,娇妻,女 乔妻, 不用怀孕的女 乔妻,0
12381,娇妻,女 乔妻,好汉无好妻 无赖娶女 乔妻,1
12382,娇妻,女 乔妻,这是我无法生育的小女 乔妻,0
12383,娇妻,女 乔妻,大叔事业有成，家里缺个女 乔妻,0
12384,娇妻,女 乔妻,这不就是女 乔妻控吗,0
12385,烂透,烂辶 秀,烂辶 秀拉,0
12386,烂透,烂辶 秀,就看你这方向盘应该烂辶 秀了,0
12387,无耻,无耳 止,这个臭女人太过分了！你一定要遭报应的！那种德行就是和谁在一起也不会幸福的！但愿小伙子你早点和她走法律层序敢快离开那种无耳 止的女人，不要和她耗费时间。,1
12388,无耻,无耳 止,这种儿子太无耳 止了,1
12389,无耻,无耳 止,对婚姻最大的侮辱！对道德底线无耳 止的践踏！对社会安定最大的破坏！,1
12390,无耻,无耳 止,无耳 止，千年的道德文化就这样踩在脚下。,1
12391,无耻,无耳 止,完了，道德何在？无耳 止！,1
12392,无耻,无耳 止,为了增加人口，没有道德底线、无耳 止,1
12393,无耻,无耳 止,为了拿到廉价的劳动力   真是道德都沦丧了     还有什么是他们做不出来的    无耳 止,1
12394,无耻,无耳 止,这是道德的沦丧还是人性的扭曲，无耳 止之尤搞得像啥好事一样到处宣传,1
12395,无耻,无耳 止,道德败坏！无耳 止下流！,1
12396,无耻,无耳 止,无耳 止之尤！！！为道德沦丧点个赞,1
12397,无耻,无耳 止,道德沦丧 无耳 止至极,1
12398,无耻,无耳 止,毫无道德底线，无耳 止！,1
12399,无耻,无耳 止,这是道德沦丧啊！为了生育率，简直无耳 止至极，啥都在宣传，误导女孩子走歧途！,1
12400,无耻,无耳 止,无耳 止至极，为了生育连最基本的道德都没了,1
12401,无耻,无耳 止,无耳 止到这种地步，道德沦丧,1
12402,无耻,无耳 止,道德伦丧无耳 止到了极点。,1
12403,无耻,无耳 止,这样的开放是鼓励，是奖赏，还是道德沦陷？是在为谁做了嫁衣，为无耳 止洗白白。还是对背叛婚姻开花结果的奖励,1
12404,无耻,无耳 止,已经无耳 止到了天际,1
12405,无耻,无耳 止,无耳 止至极。,1
12406,无耻,无耳 止,这个无耳 止的渣女,1
12407,无耻,无耳 止,无耳 止！极端的无耳 止,1
12408,无耻,无耳 止,c真的，闲聊的时候我提到这个群体并且试图用相对科学的用语去给大家讲解，但迎来的只有嗤笑无耳 止下流的言论，他们笑得恶心,0
12409,无耻,无耳 止,下流无耳 止,0
12410,无耻,无耳 止,世上还有如此厚颜无耳 止之人，,0
12411,无耻,无耳 止,怎么会有如此厚颜无耳 止之人,0
12412,无耻,无耳 止,有点像无耳 止之家的米奇,0
12413,无耻,无耳 止,这么无耳 止，太坑了，没有诚信的生意人必须枪毙,1
12414,无耻,无耳 止,无所不用其极，真无耳 止,0
12415,无耻,无耳 止,这样的丈母娘妻子太无耳 止，做为男子坚决离婚，,1
12416,无耻,无耳 止,这女的实在是太没有良心了，简直无耳 止，黑哥都没跑路，还和她结婚，何等真爱，绝世好黑男了,1
12417,无耻,无耳 止,厚颜无耳 止当光鲜了！,0
12418,无耻,无耳 止,无耳 止的泼妇该打、,1
12419,无耻,无耳 止,20年都不回家，拆迁了，回来要房了？还说父亲丢人？无耳 止,0
12420,无耻,无耳 止,打得好，对这样的无耳 止渣女就要狠狠的打。,1
12421,无耻,无耳 止,真有这么厚颜无耳 止之人吗,0
12422,无耻,无耳 止,竟有如此厚颜无耳 止之人,0
12423,无耻,无耳 止,无耳 止，竟然带回国内,0
12424,无耻,无耳 止,无耳 止至极！！！,0
12425,无耻,无耳 止,无耳 止！这也值得宣传？,0
12426,无耻,无耳 止,请大家告诉这些无耳 止的 女人们，勿贪一物之长而遭国人唾弃，勿贪一物之大而遭满身病痛。,1
12427,无耻,无耳 止,这些父母都是缺教养，不懂孝字怎么写地，可笑无耳 止,1
12428,无耻,无耳 止,色胆包天用词不当，色有色的正大光明，这叫无耳 止变态肮脏丑陋，建议在他家门口张贴告示，遗臭万年,1
12429,无耻,无耳 止,这个嫂子无耳 止就像钱,1
12430,无耻,无耳 止,怎么有这么无耳 止之徒,0
12431,无耻,无耳 止,厚颜无耳 止。！！,0
12432,无耻,无耳 止,女方家太无耳 止了,1
12433,无耻,无耳 止,无耳 止之女,1
12434,无耻,无耳 止,如此厚颜无耳 止三观不正，难怪会失败，除了能力还有不积德没福气,1
12435,无耻,无耳 止,这是什么奇葩人，简直无耳 止至极,1
12436,无耻,无耳 止,厚颜无耳 止,0
12437,无耻,无耳 止,这样的妈妈无耳 止,1
12438,无耻,无耳 止,这世上怎么会有 那么多的厚颜无耳 止之人哪？,0
12439,无耻,无耳 止,这种广告  无耳 止,0
12440,无耻,无耳 止,天下竟有这般厚脸无耳 止的女人比那周扒皮白骨精还要狠三分,1
12441,无耻,无耳 止,看过无耳 止之徒之后 你们会打开另一扇门,0
12442,无耻,无耳 止,无耳 止没有下线,0
12443,无耻,无耳 止,这女人真是无耳 止,1
12444,无耻,无耳 止,厚颜无耳 止，,0
12445,无耻,无耳 止,这位女士太无耳 止了，200元能买到什么？没有人身自由的婚姻，不能过日子的。,1
12446,无耻,无耳 止,肆无忌惮百无禁忌从未见过如此无耳 止之事,1
12447,无耻,无耳 止,无耳 止到极点！！！！！,0
12448,无耻,无耳 止,两个字，无耳 止，三个字，无底线，！,1
12449,无耻,无耳 止,无耳 止到了如此地步！好样的！,0
12450,无耻,无耳 止,无耳 止之人,1
12451,无耻,无耳 止,天下居然有这么无耳 止之人？,0
12452,无耻,无耳 止,丢脸，无耳 止,1
12453,无耻,无耳 止,从未见过如此厚颜无耳 止之人,0
12454,无耻,无耳 止,无耳 止！,0
12455,无耻,无耳 止,明明是招上门女婿，却要行嫁女之礼，算盘打得好！够自私够狠够无耳 止的！,0
12456,无耻,无耳 止,还真是一个厚颜无耳 止的女人，而且还恶毒的女人，你说你像你能找到男人呢？那那才是笑话,1
12457,无耻,无耳 止,这儿子有点缺德！既然选择了去当上门女婿，就别厚颜无耳 止再回来争财产！,0
12458,无耻,无耳 止,这么无耳 止吗,1
12459,无耻,无耳 止,无耳 止之极，枉为人之父母，就你这种思想也培养不出高质量的子女,1
12460,无耻,无耳 止,无耳 止，别人只是条件不好，不是傻，别侮辱自己的祖宗教养,0
12461,无耻,无耳 止,既然有这样厚颜无耳 止之人,0
12462,无耻,无耳 止,俩老人太无耳 止了,1
12463,无耻,无耳 止,女方家好无耳 止！,1
12464,无耻,无耳 止,真够厚颜无耳 止的,0
12465,无耻,无耳 止,从未见过这么厚颜无耳 止之人,0
12466,大波,大氵 皮,未来一大氵 皮非婚生子女来袭将会导致很多家庭矛盾和伦理灾难,0
12467,大波,大氵 皮,确实喜欢蓝眼睛的大氵 皮浪，但她们有体味有点难闻，人种不同不要硬熔,1
12468,大波,大氵 皮,要不你烫个大氵 皮浪呢,0
12469,大波,大氵 皮,这种很容易招来一大氵 皮直女,1
12470,大波,大氵 皮,我一直觉得女生烫大氵 皮浪土，直到遇见了你,1
12471,大波,大氵 皮,以后跟西方一样，一大氵 皮没爹的单亲妈妈即将出现,1
12472,奸,女 干,那不叫私生子 那只能说是女 干生子  这都是抬举了,1
12473,奸,女 干,小雪别你尖人上了女 干人的当了，太善良的人，往往只遇到了恶劣的人,0
12474,奸,女 干,两腮无肉，女 干狠难斗。兄弟你真胆肥,1
12475,奸,女 干,华人女 干诈,1
12476,奸,女 干,魔幻奇葩的美丽女 干,0
12477,奸,女 干,必须成立除女 干队了，,1
12478,奸,女 干,嗯，你跟你旁边那个男女 干说一声，不光有蠢蠢欲动的男人，照样有蠢蠢欲动的女人,1
12479,奸,女 干,从评论区来看，穷生女 干计，富长良心这句话太对了，来山东沿海吧不要彩礼都没问题,1
12480,奸,女 干,刁婆子无事献殷勤非女 干即盗,1
12481,奸,女 干,那如果男性不承认有过关系，那是不是可以告女方mi女 干？,1
12482,奸,女 干,宁愿单身一人，也别入赘这样的家庭。什么年代了。还那么老封建。一看女方家庭又女 干又坏的。不是什么善良之辈,1
12483,奸,女 干,婚姻是靠双方共同努力共同奋斗维系的，谁也别偷女 干耍滑，同心协力才能过好日子,0
12484,奸,女 干,谁懂啊，姐妹们，有个普信男在视女 干我,0
12485,小秘,小禾 必,你在告诉我们一个小禾 必密吗,0
12486,小秘,小禾 必,留下小禾 必密,0
12487,毒药,丰 母药,应该祝福她，千万别跟她讲道理，很多时候，劝解是丰 母药,0
12488,毒药,丰 母药,精神丰 母药罢了,0
12489,毒药,丰 母药,   Chan✨爱情是一种丰 母药 ,0
12490,傻逼,傻辶 畐,现在还有哪个傻辶 畐会上门上门女婿哪天不是都看着人家脸色过日子人家心情好的时候当你是女婿人家心情不好的时候你试试,0
12491,傻逼,傻辶 畐,傻辶 畐了吧,1
12492,傻逼,傻辶 畐,傻辶 畐！人不要把没用的尊严看的重要。说实话，只要自己掌权。这种绝户，怕个屁。丈母娘和岳老子，我就不信你们能活的过我。尤其是老婆还是那种不用做任何事的乖乖女。,1
12493,傻逼,傻辶 畐,離 地 球        这专家经鉴定纯傻辶 畐,1
12494,傻逼,傻辶 畐,总比一群直女装姬的傻辶 畐好 我分分合合两年的女同前女友现在在跟男的谈恋爱,0
12495,傻逼,傻辶 畐,我尊重，但tm谁来尊重尊重我，每次去酒店都tm提心吊胆的，想谈恋爱，都被某些傻辶 畐男的搞的，恶心的要死，反正我现在已经无差别攻击了，我尊重他们，但是别来沾边,0
12496,傻逼,傻辶 畐,我觉得是傻辶 畐行为，不要喷我，个人观点,1
12497,傻逼,傻辶 畐,     傻辶 畐男同 安排,1
12498,傻逼,傻辶 畐,这个男的是傻辶 畐,1
12499,傻逼,傻辶 畐,傻辶 畐才当上门女婿,1
12500,傻逼,傻辶 畐,傻辶 畐视频,1
12501,傻逼,傻辶 畐,富豪又不是傻辶 畐,1
12502,傻逼,傻辶 畐, 行了，还是不知道我是什么，我是傻辶 畐性恋得了,1
12503,傻逼,傻辶 畐,这样女的也是傻辶 畐，恋爱脑,1
12504,傻逼,傻辶 畐,傻辶 畐啊才上门,1
12505,傻逼,傻辶 畐, 听傻辶 畐了,1
12506,傻逼,傻辶 畐,人死都是人家鬼啊，谁要？谁要谁傻辶 畐。,1
12507,傻逼,傻辶 畐,这种傻辶 畐剧情,1
12508,傻逼,傻辶 畐,是这样的我以前以为自己是直的 觉得那种很沉迷于爱情的都是傻辶 畐觉得自己世界第一清醒在自从发现自己喜欢女孩子我就觉得我要是谈了肯定是个恋爱脑   to  ,1
12509,傻逼,傻辶 畐,就一傻辶 畐，还好有懂事老婆,1
12510,傻逼,傻辶 畐, 傻辶 畐学校逼着我剪朵拉没t加我加我的全是p,1
12511,傻逼,傻辶 畐,前男友是个大傻辶 畐,1
12512,傻逼,傻辶 畐,还好心富豪，收养，你的，黑人儿子，当富豪是傻辶 畐吗？,1
12513,傻逼,傻辶 畐,我承认我曾经嘲笑过她、现在发现自己才是傻辶 畐,1
12514,傻逼,傻辶 畐,傻辶 畐吧，这种女人还不早离,1
12515,傻逼,傻辶 畐,我这个人啊，从来都不看脸，因为很毛病啊，我每一次都能感受到他们的暧昧氛围，你懂吗？我上铺俩人好上了，从他们来寝室的一星期之后，就有一股暧昧的气息在他们中间，我就觉得有问题，但是我说出来怕不是真的伤害到他们，我怕他俩都是直女，不敢谈之类的，结果比我想的还大的直接谈了，嘴都亲了就我是一个傻辶 畐，照顾别人的自尊心,1
12516,傻逼,傻辶 畐,当年嘲笑他的，知道自己是傻辶 畐了吧？,1
12517,傻逼,傻辶 畐,不理解，不认同，不尊重，只要我看不到随他们咋搞，但是不要宣扬和在公共场所恶心人，世人都是傻辶 畐，但是你不可以把你的傻辶 畐拿出来让人看，否则别人骂你就受着,1
12518,傻逼,傻辶 畐,炫耀，人家不好意思骂你傻辶 畐,1
12519,傻逼,傻辶 畐,要一群傻辶 畐们评论理解了吗 不理解你报警,1
12520,傻逼,傻辶 畐,傻辶 畐才会做上门女婿，带走孩子最好的选择,1
12521,傻逼,傻辶 畐,现在傻辶 畐男的太多,1
12522,傻逼,傻辶 畐,别生气，亿万女性中，有几个傻辶 畐是正常的,1
12523,傻逼,傻辶 畐,现在还有好多傻辶 畐不明白呢,1
12524,傻逼,傻辶 畐, 哎呦我给我帅成傻辶 畐了,0
12525,傻逼,傻辶 畐,谁帮养 谁是傻辶 畐,1
12526,傻逼,傻辶 畐,傻辶 畐一家，老两口百年之后，姓什么人家想怎么改怎么改，搞不好压制女婿这么多年死了女婿能善待闺女？自己没那种要人家的，真傻辶 畐,1
12527,傻逼,傻辶 畐,曾经他多冤呐！就因为长相，大家就攻击人家。现在想想才发现自己是傻辶 畐。,0
12528,傻逼,傻辶 畐,这傻辶 畐内容别点赞，别评论，别推我,1
12529,傻逼,傻辶 畐, 鱼糯糯  是啊 不管男女 世界上总归有正常人和傻辶 畐的 正常人连追求自己热爱的东西都要先说句对不起 有的时候看到其实感觉真的心里挺不好受只要是认真准备了角色的宝宝都是好宝宝我是这么觉得的,0
12530,傻逼,傻辶 畐,终于活成了一道风景，为你点赞这次那些傻辶 畐不比比了，可以让他们闭上坑了,1
12531,傻逼,傻辶 畐,什么傻辶 畐理论,1
12532,傻逼,傻辶 畐,还要车要房？你看我像不像傻辶 畐,1
12533,傻逼,傻辶 畐,再说一遍，双不会同时谈一男一女，你们遇见的那些炸裂双根本只是极少数傻辶 畐而已,1
12534,傻逼,傻辶 畐,你是傻辶 畐,1
12535,傻逼,傻辶 畐, 我是大傻辶 畐,0
12536,傻逼,傻辶 畐,怎么我看人不看性别就被歧视了我喜欢的是人又不是性别别搞歧视那一出，你被甩是因为她的性取向？开什么玩笑，就是不喜欢你了而已，再者她渣你那是她本身人傻辶 畐你被她单纯的外表骗了，总结和性取向没有关系，两个人能不能长久的在一起因素有很多，性取向是最不值得提的一个,1
12537,傻逼,傻辶 畐,  我就说高中那群傻辶 畐怎么学数学都考不过我是有原因的，虽然那时候我还是直男,1
12538,傻逼,傻辶 畐,我虽然没在美国生活，可你也不要给我当傻辶 畐来骗,1
12539,母猪,母犭 者,俗话说的好，抓猪娃子要看老母犭 者的哦,0
12540,母猪,母犭 者,一方面可以非婚生子，另外一方面私生子可以继承家产，大房还得承担家务和赡养双方父母，二房三房啥都不用操心，孩子还有继承权，干猪场的不会关心哪头公猪用什么方式睡的母犭 者，我只关心母犭 者怀没怀上，小猪崽越多越好,1
12541,母猪,母犭 者,高产似母犭 者,1
12542,母猪,母犭 者,我就相信母犭 者上树也不会相信她是你老婆,1
12543,母猪,母犭 者,跟我家母犭 者是一样的！每次还要给公猪钱,1
12544,母猪,母犭 者,这个死逼老母犭 者简直不是个东西,1
12545,母猪,母犭 者,非洲待三年，母犭 者变貂蝉,1
12546,母猪,母犭 者,母犭 者心毒难怪生不出儿子。,1
12547,母猪,母犭 者,你老公只认识母犭 者,1
12548,母猪,母犭 者,母犭 者赛貂蝉,1
12549,母猪,母犭 者,学了两句 逼格 母犭 者里,1
12550,母猪,母犭 者,坐牢坐三年母犭 者赛貂蝉,1
12551,母猪,母犭 者,看了好多视频，这个黑哥究竟叫啥，摩托哥？萌朱哥，母犭 者里的母犭 者哥,1
12552,母猪,母犭 者,母犭 者猪猪猪,0
12553,母猪,母犭 者,恶毒老母犭 者，不是人生，应该是猪下。,1
12554,母猪,母犭 者,我家有头母犭 者可以吗,0
12555,女宝,女宀 玉,两个宝贝好可爱小宝贝长的像女宀 玉宝，左左加油，一切都会好起来的,0
12556,女宝,女宀 玉,女宀 玉是这样的，不劳动还要钱,1
12557,女宝,女宀 玉,加油，我是个六岁女宀 玉的未婚妈妈，宝宝是上天赐予我们的礼物,0
12558,女宝,女宀 玉,姐姐们非得是男人吗？女宀 玉宝不可以嘛,0
12559,女宝,女宀 玉,朋友单身，生的混血双胎女宀 玉宝，感觉好幸福,0
12560,女宝,女宀 玉,雷律师您好！我今年捡来一个女宀 玉宝给我小叔子养了，需要那些程序,0
12561,女宝,女宀 玉,娶老婆，女宀 玉不都是上门的吗，也没那么卑微啊。,0
12562,女宝,女宀 玉,女宀 玉们又破防了,0
12563,女宝,女宀 玉,本人女也想参加，有没有女宀 玉宝娶我,0
12564,女宝,女宀 玉,微信或者电话方式有吗。我想泡这个美女宀 玉宝,0
12565,女宝,女宀 玉,孕吐，就是女宀 玉吗,0
