index,label,content,keyword
25680,1,发育得这么好还叫瘦,
25681,1,嫁出国外的女人必须取消国籍  以防串种  这才是你们应该关心的  国籍必须跟着过去,
25682,1,别具打岔，你膜拜,
25683,0,确实网上很多人嘴巴比较臭，别被这些评论打扰了一天的好心情,
25684,1,这是叫咱们国家的女人嫁到非洲的节奏,
25685,1,超级恶心,
25686,1,当她问这话的时候已经睡了，只不过是想要个心安罢了。,
25687,1,有枪真好。,
25688,1,不要你回中国了,
25689,1,生活好啊，脸都发福了,
25690,1,爬着活也活不下去,
25691,1,闺女丢了,
25692,1,后悔终生嫁非洲男人,
25693,1,祝福你幸福，但嫁鸡随鸡，去他国家吧，相信你会过的好，但是没有你我们会过的更好,
25694,0,石头，我感觉这姑娘看上你了，把她取回国，为中国队扳回一分吧,
25695,1,还不算太黑,
25696,1,这是多少年的脑血栓写出的剧情,
25697,1,读书不代表就有脑子,
25698,0,我怎么看她的眼珠子倒影有2个人，是不是别人威胁了,
25699,0,切,
25700,0,祝你幸福,
25701,1,这女的一定怕黑也怕鬼,
25702,1,看上咯他什么，就比国人黑点儿,
25703,0,我差点信了,
25704,1,都被染黑,
25705,1,是不是这些骗你找非洲男人,
25706,1,没男朋友你有这么丰满？,
25707,1,大多数很惨，这是极个别的,
25708,1,这外国人怎么像猴子呢,
25709,1,一夜成名了,
25710,1,好看是好看，漂亮是漂亮。但是我还是喜欢我们中华女生,
25711,1,不是我歧视，是连孩子都不好看你懂吗,
25712,0,你认为别人为什么都找你闺蜜要联系方式呢，就是为了搞定你闺蜜再搞定你，美国人的审美很东方的,
25713,0,缅甸那么多不关注，她一个就是热门?,
25714,1,洲际导弹已经准备就绪,
25715,1,这个女的条件挺好的嘛，是不是喝牛奶喝多了，长胖了。,
25716,1,白十黑＝灰孩子,
25717,0,请问，有谁知道，非洲加蓬利伯维尔，求救电话?急等，人命关天,
25718,1,女人嫁谁是她的自由，但是我不想中国在多一个人种，,
25719,1,你以后老公都是这样的,
25720,0,姑娘你太年轻了,
25721,0,逻辑满分,
25722,1,"基因强大,孩子不黑",
25723,0,哈哈哈，，,
25724,1,有几个这么幸运的那些想嫁过去的好好考虑呀 别被这种视频误导了,
25725,1,事实就是，很多女孩见到老外就贴上去了。玩玩罢了谁在乎审美,
25726,1,如果我是你的家人，我要跟你断绝关系。,
25727,0,果然五官好看 什么颜色都好看,
25728,0,她穿秀禾服时也好美啊，大红色好喜庆,
25729,1,想要长处就得接受短处,
25730,0,爱，不分肤色，真爱，尊重，她值得,
25731,1,到了一定年纪经历了一些事后，才知道父母当年说的都是对的，事教人一教就会,
25732,0,不是，真好看啊是,
25733,1,现在鞋子大了没人要了,
25734,0,恭喜恭喜！发自内心的,
25735,0,在中国现在的女性很少做饭,
25736,0,辛福的大红大紫喽,
25737,1,嘬嘬嘬，�，嘬嘬嘬�，嘬嘬嘬，�，嘬嘬嘬，�，嘬嘬嘬�，嘬嘬嘬，�,
25738,1,倒贴十万我都觉得亏,
25739,0,管你哦！我只想欣赏一下,
25740,0,嫁对了哪儿都有好的,
25741,0,祝福新人百年好合,
25742,1,你瘦吗,
25743,0,这是赌赢了,
25744,0,妈祖来了,
25745,0,广西人找老外的很多！,
25746,1,人家那不是胖，是壮，而且人家女的身材好，个子高,
25747,1,一天的好心情就这样没有了,
25748,1,千万别给上中国户囗，给中国社会稳定制造乱源。,
25749,1,咋想的,
25750,1,六安话，热媚。,
25751,1,这么黑，一起生活，怎么受得了，还不如跟比熊过还好一点,
25752,0,这个比小美人鱼好看多了,
25753,1,真不忌口呀,
25754,1,说实在，本人对黑人没好感。但愿是真的幸福,
25755,1,不要听他们的，自己舒服就行你辛苦了,
25756,0,哈哈哈，差点我就信了,
25757,1,只要到那边去就行了,
25758,1,因为很多中国女生略微有点作,
25759,1,不要怕自己安逸了的,
25760,1,玩大了,
25761,0,米德尔顿,
25762,1,爱他就会到他家吧 �,
25763,1,没有救,
25764,1,女：我过上了不苦逼的生活,
25765,0,抖音怎么跟我推这种视频,
25766,0,感觉他过得挺好的啊，回来的时候都胖了,
25767,1,干嘛要接受你，去非洲好好过日子，不要回来了,
25768,1,笑死我了好可爱,
25769,1,恋爱脑啊,
25770,1,这个老师有罪啊,
25771,1,吃西马吧,
25772,1,一脚踢飞,
25773,1,她还以为别人羡慕他,
25774,0,这女的嫁给黑人真幸福,
25775,1,迟早会后悔,
25776,1,搞不懂,
25777,1,被逼的心灵手巧,
25778,1,只要不来中国就行！,
25779,1,中国有那么多好的男人不找偏要找非洲的,
25780,0,自己舒服就好，管人家说什么,
25781,0,说的对，不需要怕，都支持你,
25782,1,这些人到最后不知道有多少个键盘侠，然后喊着高价彩礼，有车有房对她必须好,
25783,1,大家看好这些女的的长相，避坑,
25784,0,男人的魅力跟长相没啥关系,
25785,1,谈恋爱？阿泰没结婚么,
25786,1,外国的空气是香的,
25787,0,差点就信了！,
25788,1,多余的话一句都不想说，死活跟我也没关系,
25789,1,不愿意还回来中国干嘛？,
25790,1,你去非洲就行了,
25791,1,你看上外国人的什么 你以为我不知道是吧,
25792,1,他也会挑你底线的,
25793,0,周周又一个历害人物,
25794,1,一个以为找到了幸福，一个只是把你当玩偶,
25795,0,这个女孩好漂亮,
25796,1,不是我想看的！请不要给予流量！,
25797,1,国外伙食就是好都胖了一圈了,
25798,1,扫黑人除恶行动起来,
25799,0,请了解一下华语乐坛的大张伟演唱的阳光彩虹小白马,
25800,0,別问问看看吧,
25801,1,非洲真的热，你看她都晒黑了。,
25802,0,你长得好美,
25803,1,真有这么好嘛感觉她好像在宣传某种东西，就像缅北那种,
25804,1,怎么不把你家里人都介绍嫁过去,
25805,0,呜啦,
25806,1,哈哈哈哈以后也带个黑媳妇回去,
25807,1,如果你们不嫁，现在再中国生活，比非洲要好不知道多少倍。,
25808,1,不要彩礼可以倒贴,
25809,0,这个符合国人审美，确实好看,
25810,1,姚明穿过的鞋你会穿吗,
25811,1,可笑至极,
25812,1,劣,
25813,1,不懂就问 肤色都变了？,
25814,1,我前婆家，需要他们出礼节的一概不知，装傻充愣，需要我家出礼节，门清，任何一个小细节都像行家，不花钱的事她出来想掌控一切，花钱的事，哪怕几十块，就跟死了一样，你连人都找不到,
25815,1,不可能绝对不可能，你这么大是个男的都喜欢,
25816,1,把她女儿娶回来，要不然就亏了,
25817,1,先把导演活剮了,
25818,0,这嘴巴是吹拉弹唱撑的？,
25819,1,枪呢宝贝,
25820,1,她自己一个性别 我没开玩笑,
25821,0,看吧，颜色不是问题，问题是五官精致,
25822,1,血统论，这女孩子混了几代了,
25823,0,这过的真幸福呀！,
25824,0,导演,
25825,0,第四,
25826,0,这些评论区的人无语，这个男孩只是肤色不同就歧视别人无语。人家长的那么帅。,
25827,0,见过世面的人眼光都高,
25828,0,电影里为啥都是苗条的,
25829,1,应该不要让她回国,
25830,1,可能觉得你的美颜开的太大,
25831,1,这种视频不举报留着干嘛,
25832,1,中国小伙难道比外圄人好,
25833,0,太有才了,
25834,1,外国好,
25835,1,多嫁点，,
25836,1,不在国内最好,
25837,1,跟他去非洲吧,
25838,1,那种人种最多？,
25839,1,这种剩菜剩饭明天还有人用高额的……………,
25840,0,老师真是善解人意啊,
25841,1,打得漂亮，�瘸了吗干嘛不揣她？？,
25842,1,行走的五十万,
25843,0,主播说的太对了,
25844,0,别担心人家，选择时就已经有了准备了,
25845,0,好女孩,
25846,0,喜欢的,
25847,1,我表示不同情,
25848,1,死是大卫的鬼，如她所愿而已,
25849,1,死了也不要管,
25850,1,美女，老外那点好,
25851,1,没见过男人么  非得嫁非洲,
25852,1,父母宠出来的,
25853,1,看评论，没发现那个网友似乎依然很担心,
25854,0,这个真的还蛮好看的,
25855,1,多生几个小黑,
25856,1,是到了该【立法整治】的时候了,
25857,1,黑人为啥是卷发,
25858,0,哎呀，这我就放心啦,
25859,0,86年能出国留学的家庭应该算有钱人,
25860,0,王佳成,
25861,0,支持家人,
25862,1,人家就说了，一对可爱的双胞胎，怎么可能，那是黑得可爱,
25863,1,跟他回非洲就可以,
25864,1,你劝他干嘛，你应该支持，等被抛弃了她就懂了,
25865,1,果然评论比视频更吸引我,
25866,0,哎！,
25867,1,有病吧,
25868,1,估计好多代都回不到黄皮肤来了吧,
25869,1,无人同情,
25870,1,真爱啊,
25871,1,恶梦的开始，哎,
25872,1,真光荣,
25873,1,眯眯眼,
25874,1,真是重口味,
25875,1,中国大把的男人看不上，老外一追就到手。管她们干什么，祝福他们就可以了。,
25876,1,光宗耀祖,
25877,1,可别回来,
25878,1,把不好拍出来,
25879,0,祝福白头偕老,
25880,1,嘿嘿   爱他就去他的家乡吧,
25881,1,建议大家了解了解八抬大轿一些紫微星真的不配拥有，随便用小心给人笑话一辈子,
25882,1,是谁让思琪上大学的？是学让陈怡上大学的？上大学有什么用？是不是可以当酋长夫人？如果上大学是为了混一本毕业证书！还不如从来没读过书！文盲不是罪过！但是由于接受过高等教育而导致道德文盲是罪过！我绝不会让我女儿上大学！如果她非要上大学我会和她断绝关系，如果真发生这种事情，当初就不该把她生下来，我想了很多，所以我这辈子不结婚，不生女子！,
25883,1,拜托 千万别回来 我真谢谢你,
25884,0,真厉害，会做吃的，还会做穿的,
25885,0,生出来的小孩是汉族吗,
25886,0,够勇气,
25887,1,那么黑的皮肤能看习惯吗！还能跟他走有了孩子，理解不了,
25888,1,艾呀，梅事啦,
25889,1,都不知道带了非洲病毒没，第二，你都生了两孩子了，还要房车，做梦吧你,
25890,0,她好漂亮啊，,
25891,1,斯气吧,
25892,1,我凑,
25893,1,去吧，每人给1块钱凑够了，喊他们买飞机回家,
25894,1,为撒,
25895,1,考上南京名牌大学不知道非洲的贫穷？,
25896,1,恶心到吐,
25897,0,这个黑糊糊有点漂亮的,
25898,0,好好看,
25899,1,广东的又瘦又小 不也那么多吗,
25900,1,苦什么别苦逼,
25901,0,你这在国内 这样9分啊  在美国居然没人追 没天理啊,
25902,1,我想知道这是为什么,
25903,1,多好，开心是要付出代价的,
25904,0,很少,
25905,1,图什么,
25906,1,我觉得回来我是男的没钱都不娶你,
25907,1,这些都是假的，是别有用心人摆拍的。嫁到非洲的女人都过得很好！姐妹们！要勇敢去追求自己幸福,
25908,1,没人约你，我约你,
25909,1,太猛,
25910,1,做饭又做衣服。,
25911,1,你看看这是生了个啥,
25912,1,什么啥卵,
25913,1,还别说，中国大把人要。没有嫁不出去的女人，只有娶不到老婆的男人。现在的社会就是这样。,
25914,1,赶紧嫁吧，光宗耀祖。又是一大朵花+一枚钻戒。哈哈。。要是我女儿嫁老外，直接断绝关系。,
25915,1,品种不一样，黑不溜秋的种能长出好地瓜吗？,
25916,1,去你的！,
25917,1,都长胖了，多好,
25918,1,继续啊，继续收天价彩礼啊，怎么不继续了一天天的对着男票说：钱重要还是我重要。要是男生问回你们女生：钱重要还是我重要，你们怎么选,
25919,1,额，下家不好找了,
25920,1,黑白的比较好,
25921,1,以后要是让黑哥不要了 这48码的难搞,
25922,1,她的快乐你体会过吗？,
25923,1,这是赖皮么，想问下赖他什么,
25924,1,说了半天都是解释别人为什么不选你你到底怎么想的呢,
25925,0,男人不结婚 不贷款买楼房 生活爽的很,
25926,1,绳子放长了什么妖魔鬼怪都出来了。,
25927,1,背湿,
25928,1,大黑兄弟！受苦了！,
25929,1,我还是喜欢黄种人，喜欢中国人,
25930,1,嫁出去了，就不是中国人了,
25931,0,还真的没有很丑的,
25932,1,不听父母言吃亏在眼前。命运,
25933,0,挺美的,
25934,0,好漂亮啊,
25935,1,求基因突变，用这种方法,
25936,1,有就有呗,
25937,1,没人愿意刷锅,
25938,0,支持，为了爱情，可以嫁去。,
25939,0,我愿意要，总比没有好,
25940,1,这种一般都是女的学历低没什么见识，,
25941,1,你爸说：娃，你不是我孩子，你是非洲人,
25942,1,不是爱情吗,
25943,1,没打死还好,
25944,1,纯恶意 吐口水,
25945,1,松款了,
25946,1,从小到大都不喜欢白廋，不知道天天被谁代表了大部分男人,
25947,1,过段时间男友突然失联，长沙又多了一个单亲妈妈,
25948,1,哈，你爸妈不会高兴的,
25949,1,要房要车要彩礼不,
25950,1,那你到底有没有,
25951,1,我看也挺好的。吃的肥头大耳的，挺好,
25952,1,死不足惜,
25953,1,草 别回来了,
25954,0,想的真多，还列了7条,
25955,1,中国的好男人多的是，以后妳一定会悔,
25956,1,丢脸，难道中国没男人了吗？,
25957,1,基因的战争失败了,
25958,1,不能让他回国，这种人让他回国妥妥害人,
25959,1,悲哀！,
25960,1,进口货耶,
25961,0,这个真好看啊,
25962,1,感觉中非配好难看,
25963,1,黑人都是这样,
25964,0,人家自己的选择，过的好与坏，都是人家自己的事。,
25965,0,高手,
25966,1,谈了，麻烦你到非洲，还我净土,
25967,0,他抖音号多少,
25968,1,自己种的树，得自己受的苦，谁叫你看到老黑啊？难道我们中国人男人比不上老黑吗,
25969,1,幽默典范的小哥,
25970,1,好走不送,
25971,1,没有人愤怒吧，都是开心的祝福吧，过得挺好回来干嘛,
25972,1,竟然还有人在这个评论下质疑如果发生在国内打死闯入人的后果，,
25973,1,尺码不一样啊,
25974,1,希望法律再加一条嫁入国外的女子取消中国国籍,
25975,1,以后还得变的纯黑,
25976,1,海外华人一定要保护好自己,
25977,1,真晦气啊 怎么能刷到这种视频？？,
25978,1,以前是真开放，现在是真放开。,
25979,1,国内又多一光棍,
25980,1,评论区竟然不见一个女的，呵！,
25981,1,我觉得女生绝不能下嫁,
25982,0,说的很对 父母会去世 儿女会结婚有自己的家庭条件陪伴在身边的永远是妻子丈夫,
25983,1,"初始执笔为虎
继而挥笔为二
终极投笔为傻",
25984,1,恋爱脑二号,
25985,0,没有被分开卖我还跟老婆说了呢,
25986,0,肤色不一样 可是她真的很漂亮啊,
25987,1,非洲很大，国家很多，生活好不好，主要看嫁到哪个国家,
25988,1,只要不谈彩礼，大家都能接受，,
25989,1,山东女人就是不一样,
25990,1,赶紧走，别拿你们的产品再霍霍下一代，我们需要纯正的中国人的血统,
25991,1,100个能有一个这样的吗,
25992,1,千万别给留下黑孩子，还给上个汉族的户口！都打包带走吧，谢谢了,
25993,0,真是个心灵手巧的妈妈,
25994,1,只要不待在中国那我没什么意见,
25995,1,真穷，图啥？,
25996,1,在非洲应该没有公婆 不用彩礼嫁妆吧,
25997,1,不是说好的生是大卫的人，死是大卫的鬼吗？,
25998,1,别把你们后代留在中国，应该和你老公，去他那个国家，谢谢,
25999,1,你晒黑了,
26000,0,真幸福啊,
26001,0,这姑娘真漂亮，五官好精致,
26002,1,噁心,
26003,1,个别而已！不要骗人了！,
26004,1,嘴唇都被人打肿了,
26005,1,嫁哪里个人自由，只要不留在中国就可以了,
26006,0,那男的家庭条件那么差怎么有钱出国去读书的？,
26007,0,哈哈哈哈哈哈最后那个好搞笑,
26008,0,1年以后,
26009,0,哈哈哈，该不该你就说,
26010,1,你要变第二个陈怡？,
26011,0,你情我愿，挺好！,
26012,1,归根结底还是贪财,
26013,1,有没注意看门栓,
26014,0,真爱,
26015,1,200磅？90？？？？,
26016,0,秘书们，帮我查查这个剧在哪个平台能看,
26017,1,自己选的，谁也别怨。,
26018,1,恕我接受不了，乌漆嘛黑的老公（勿喷）真是感觉还是咱们中国人长得好看，比如我男朋友,
26019,1,支持去非洲，别带回来就行,
26020,1,哪比不上，搞不清楚,
26021,1,大街上都站不住了？,
26022,1,这极,
26023,1,你好，二代白给妹,
26024,1,混血了,
26025,1,骨子里的基因是调查报告所不能的！,
26026,1,你不开放吗？,
26027,1,祝福你快去吧,
26028,1,爽歪歪,
26029,1,嘴巴都干歪了,
26030,1,去吧   不洗手真的可以接受吗,
26031,1,这种女人他就该受,
26032,0,美国电影明星  有你说的那么胖的？,
26033,1,光宗耀祖哦，第一名哦,
26034,1,请查一查是否为间谍,
26035,1,稀有的例子，多半嫁非洲结局都不好,
26036,1,吥,
26037,1,你爸爸几个老婆？,
26038,0,我要去收购一批机器,
26039,0,比例又对呀,
26040,0,跟你小舅那个有什么区别,
26041,0,遇良人,
26042,1,黄种人不能和白种人混血，否则，下代的下代将是病理状态,
26043,1,已经劏缸了！,
26044,0,还好我是家宝女,
26045,0,励志成为炸鸡店主,
26046,1,看到这视频心里爽歪歪，早知如此何必当初,
26047,1,这些主播带节奏  看看悲惨的多还是这种多,
26048,1,既然说了 死是人家的鬼  何必还要回家,
26049,1,你想传播什么思想？,
26050,0,过得这么好就好好过,
26051,1,生五个想想都怕,
26052,1,鞋太大了，别人不能穿,
26053,1,想起了缅北娇贵的小公主。,
26054,1,还好意思出来抛头露面，,
26055,1,没事，不在中国怎么样都行,
26056,1,出去玩的咋样,
26057,1,有爱情！有抚摸！有锻炼身体！知足吧！继续你们的幸福！祝福你们快乐每一天！,
26058,1,老外高兴坏了,
26059,1,不正常吗？,
26060,0,真棒��,
26061,0,不是吗,
26062,1,老同学 你的便秘好了没,
26063,1,人家起码不会便秘，有什么错,
26064,1,美国:鄙视我 理解我 成为我,
26065,1,怕得病,
26066,1,这样的人值得报道吗？,
26067,1,得了吧 别吹了,
26068,1,那个说嫁到非洲的男的，是不是 “非洲十年”啊,
26069,1,丢人现眼的玩意儿,
26070,1,因为白人不喜欢你，黑人忒喜欢你这样的妞,
26071,1,只要别留在中国，我真的甚至可以随个份子。,
26072,1,好事啊  嫁去非洲,
26073,0,像是广西的特点……相貌,
26074,1,哈哈，只要去非洲就行，别踏马在中国碍眼,
26075,0,舒坦,
26076,0,爱的就是这个力道！,
26077,0,请尊重别人自由，多关注关注民生，这些就是别人自己的选择,
26078,1,人家不会问掉河里你会先救谁？聪明的女人,
26079,1,小黑！,
26080,1,唯一一家小康生活的非洲人 其他都是露宿,
26081,1,名来的东西总比祖宗留下的好吗？比喻文化，观念，品德！,
26082,1,中国女性可不害羞，不信你去夜店逛一圈,
26083,1,别回来就好了,
26084,1,我为何要在下水道里找水喝,
26085,1,不,
26086,1,但是我觉得你很大啊,
26087,1,要命了哦嫁个老黑,
26088,1,许愿的寺庙去 别在抖音上许愿,
26089,1,不管是娶还是嫁都建议去他家乡搞建设,
26090,1,去了广西 是不是我们学校哈哈 我们学校就很多阿黑哥,
26091,1,说白了她就是贪财,
26092,1,萝卜白菜各有所爱,
26093,1,有一种天坑叫无底洞,
26094,1,爽吗,
26095,1,卧槽，中国本来女的就少，又多了个光棍,
26096,1,很健康，携带者。这方面要加强教育阿。,
26097,1,非洲是一夫多妻,
26098,0,怎么认识的？,
26099,0,真好真羡慕的爱情,
26100,1,虚弱到了一定程度，也能叫文化,
26101,1,我从小就知道非洲人穷，还会家暴，即使再爱也不能嫁呀,
26102,1,有多远走多远，永远不要让国人看到你,
26103,0,她好幸福知足的样子，祝他们幸福,
26104,1,我擦嘞，我也觉得特好，看你长的就知道到时候生的很壮实，到时候能不能留两条给我耕田,
26105,0,身材这么好,
26106,1,欧美澳洲留学回来的女生。回来相亲是扣分项,
26107,0,好美啊她,
26108,0,天,
26109,1,关我什么事？,
26110,1,蠢女人,
26111,0,她好漂亮啊,
26112,1,不值得同情也不值得可怜,
26113,1,报废的车辆，年检不过,
26114,1,放毒,
26115,1,自己找的！脚上的泡自己走的,
26116,0,很漂亮啊,
26117,1,老古话嫁鸡随鸡,
26118,1,我是不是特别冷血，看了除了开心没别的情绪，一点也不同情,
26119,1,无聊 为自己的行为买单吧……,
26120,1,回他们国家去,
26121,1,非洲人就是这样的，今天发了工资明天就不上班，钱用完了再去上班的，特别特别懒，传统习惯,
26122,0,我必须做点什么了,
26123,0,我妈跟我说，如果找不到国内的，娶个非洲的也可以,
26124,1,吐血,
26125,0,一处水源供全球,
26126,0,要是这样的话外国明星怎么不胖而且也这么多人喜欢,
26127,1,红毛白面/黄毛白面（白种人）， 黑卷毛黑面（黑人），黑毛白面人（黄种人）,
26128,1,不错啦，还能回的了国,
26129,1,再中和几代肤色就一样了,
26130,1,都进化和它老公一个色了,
26131,1,也许人家提前婚检了,
26132,0,要不是我看过美国片  我就信了,
26133,0,前途无量！,
26134,1,别回来了 别带病毒回来,
26135,1,虽说在非洲算是土豪了，但项多相当于中国的农村！,
26136,1,爱他，就随他回去,
26137,1,家里人搞笑了，倒贴了做梦都会笑,
26138,1,怎么都是嘴唇再犯呢？,
26139,1,为什么要接受？为什么？你能给我一个理由吗？,
26140,1,拉黑 下一个,
26141,1,丢人啊，黑白配，看不下去了,
26142,1,看到结局我就放心了,
26143,1,污染太大了任何人都怕,
26144,1,洗白了,
26145,1,别回，黑黑爱你,
26146,1,究竟多大的脸才能说出还不要彩礼 只要有车有房就行,
26147,1,你爸看见了 我怕直接抽七匹狼,
26148,0,管他那么多，你去啊，你去啊，你去告诉他，你去呀,
26149,1,个别而已,
26150,0,应该的,
26151,0,不仅漂亮，还有中国女性娇羞的神情,
26152,1,有眼光选择了黑人，香港高管不做宁做非洲主妇。,
26153,1,出去了就千万别回来了,
26154,1,谁会不喜欢玉壶呢？,
26155,1,等着挨揍就好了,
26156,1,改肤色了,
26157,1,跟他回家吧，请不要再回来了,
26158,1,长这样去非洲咱也不能说啥吧,
26159,1,这坑挖的有点大。,
26160,1,滚岀中囯吧，难道你脸面吗,
26161,1,缘分就是自己说服自己的一个说辞而已！说白了就是一个有需要一个想给予！,
26162,1,廖主任：此生无悔入华夏,
26163,1,别污染华夏血统,
26164,1,希望不要再见到你，你走吧,
26165,1,这不是唐山烧烤吗？,
26166,1,玩了,
26167,1,什么安全感，不跟他，你就会被咋滴，我去，你是什么人呐，一个字，滚�,
26168,1,换个白人你再试试,
26169,1,炫耀你够渣,
26170,0,不懂南北战争，不作感想,
26171,1,呃看你长的这么漂亮我觉得还是不要嫁非洲了吧,
26172,1,都是抖音美颜惹的祸,
26173,1,这种不需要同情的！,
26174,1,名不虚传,
26175,1,未婚妻….不爱但有孩子…..这都是之前的事情了….族长放下偏见…..,
26176,0,勿扰）,
26177,1,在中国生的给娃国家给上户口么，,
26178,0,有一瞬间很像杨颖啊，挺漂亮的,
26179,0,视频不是1:10,
26180,1,讲解下这个奇葩剧,
26181,1,有车有房即可,
26182,1,我看到评论区很多恶意 希望你不要管他们 自己舒服就好了,
26183,1,自己酿的苦酒自己喝,
26184,1,这个女人怎么想？,
26185,1,图一时新鲜和刺激，最后会付出沉重的代价，特别是染上爱知病，害人又害己。,
26186,0,我可以证明她说的没错,
26187,1,看到大家都在喷我就放心了,
26188,1,黑人也敢相信？,
26189,1,兄弟们不喷这个，人家在国外住着,
26190,1,万一人家是物业的咋办？万一是上门调查取证的协警它二舅咋办？咱们可不能学这套,
26191,1,这样的女孩就应该受苦，为自己的任性买单，世上没有卖后悔药的,
26192,1,看看评论区这酸的,
26193,1,这是酋长家了啊,
26194,1,那就做他的鬼吧 别回来嚯嚯国内男人了,
26195,1,打一辈子光棍都不娶这种人,
26196,1,这样的人不可怜她。,
26197,1,我就想知道彩礼多少,
26198,0,感觉网络与大众脱离,
26199,1,低价,
26200,1,该哭啦,
26201,0,是不是摩尔人？,
26202,0,这要是皮肤雪白，偶像剧都能拍了,
26203,1,老实人必须百八十万彩礼才能接这二手大盘！,
26204,0,这不过得蛮好么,
26205,1,最后一个就不要喷了，那个黑人是国内第一个中医外籍博士后，做了中医后还是做了很多好事的,
26206,1,这样一搞，又有很多女人想嫁到非洲了,
26207,1,亚州马桶,
26208,1,那说到底，你挨过外国的没有？,
26209,1,知道在非洲，我们就放心了！,
26210,1,这不是中国人吧,
26211,1,看不出哪里被骗,
26212,1,我有个朋友说她是：乃求货！,
26213,1,她就是这个命,
26214,1,后悔一辈子,
26215,0,是吃了一碗螺蛳粉认识的吗？,
26216,1,鄙视,
26217,1,取关，不要浪费流量,
26218,1,笑死了 什么剧啊,
26219,1,都这么下了，谁会接盘？？,
26220,1,那句话咋说的 还得是枪杆子,
26221,0,听她朋友的话，才是真的,
26222,1,在中国饿坏了！去国外胖了！就不要回了,
26223,1,就不应该开门,
26224,1,太显眼了，赶紧带她去非洲啊,
26225,0,你说的是真话吗？你好漂亮我喜欢你，我们可以私聊吗？,
26226,1,别恶心我了,
26227,1,倒贴都没人要吧。,
26228,0,小美人鱼是这种颜值我就去电影院给迪士尼捧场！！,
26229,1,还有脸说另后悔,
26230,1,滚出中国！,
26231,1,千万别来中国,
26232,1,只听说广州多，怎么湖南也多了吗？,
26233,1,别人以黑为美,
26234,1,不是黑色人种和任何人种生的孩子都是黑色皮肤的吗？,
26235,1,会被沦为生育机器吧？,
26236,1,这个可以算是黑珍珠了，不错,
26237,1,关键是型号，对不上呀,
26238,1,就得打就得揍你，知道你打的越狠，我越开心，懂吗？,
26239,0,不做评论！,
26240,1,之前是这样的：现在是这样8了,
26241,1,是挺好的，但是这五个孩子生的时候也要命啊,
26242,1,天天吃饭的人，有时候也想吃面,
26243,1,顶心顶肺,
26244,1,有些人为达目的 啥是都干的出来,
26245,0,去吧去吧。祝福你们。,
26246,1,国外法律规定，私闯民宅，行凶的打死不负责的,
26247,1,我刀呢，我要把导演杀了！,
26248,0,能处,
26249,1,所以说非洲人穷是有原因，那些很穷的非洲人，有节目组帮忙后就是坐着吃，吃完了又是原来的样子,
26250,0,好漂亮哦。好高级吖！真美。值得值得,
26251,0,给他介绍给博主,
26252,1,最噁心的就是这种女人,
26253,0,的百宝箱,
26254,0,新娘五官立体精致，嫁给我们中国好儿郎准没错,
26255,0,《他是不婚主义者》,
26256,1,这导演什么居心，事实很多嫁过去的，生活过得惨不忍睹,
26257,1,注销中国护照没，，回来探亲可以，,
26258,0,不影响我挣三千块钱工资,
26259,0,谢谢！,
26260,1,我信了，你没说错，但是，你没说是否主动约过黑白大汉,
26261,0,去到那里才知道什么情况,
26262,0,说得好说了一大堆 也没有说重点,
26263,1,哈哈哈笑死我了,
26264,1,要是老黑退货，我愿意打光棍我都不会要,
26265,0,飞周真好，自由开放,
26266,1,爱情就是爱爱。确实不会接受。叫中国的牛可以接盘,
26267,1,全网看清此人,
26268,1,还保留着完好吗,
26269,1,你把等量的牛奶和咖啡搅和在一起也不白啊,
26270,1,你这么大,
26271,1,这个洞太大了吧？,
26272,1,非洲果然网络卡，拍个视频都得用2网络,
26273,1,"本来是（）从非洲回来之后成（
）了",
26274,1,搞不懂女生为什么喜欢非洲人，回国后会被嫌弃的，好好想想吧,
26275,0,这女孩长的很广西,
26276,0,快一年没更新了吗,
26277,0,家里的装修都是中式风格,
26278,1,一首歌送给这位女孩 中国人,
26279,0,真好。,
26280,1,那么多黑帅哥，找了个最。。。,
26281,1,有些人……为了钱没什么不可以的不然图什么,
26282,1,没多娶几个,
26283,1,希望你不要回来,
26284,0,很好很好很好啊,
26285,1,现在不保护了,
26286,1,这个就是爱情啊，你们懂不懂啊?打是亲，骂是爱，他们爱的多轰轰烈烈,
26287,0,喝醉了吧,
26288,1,只要你跟你老公回国，我们祝福你,
26289,1,这要在某些地方的：你为什么开门,
26290,1,在中国留学回去还那么日弄吗,
26291,1,没事，嫁鸡随鸡，嫁狗随狗，既然嫁过去了那就应该去和你老公建设他祖国就行，最好不要回来,
26292,1,串串,
26293,1,网站有她拍的片,
26294,0,不错不错越来越有夫妻相了,
26295,1,不笑你们还能看见我吗,
26296,1,她老祖宗的棺材板压不住了,
26297,1,白瞎了，南京的大学,
26298,1,这个家庭还是可以的，有的你看着都心累,
26299,1,嫁出去就不要回来了，国籍也改了不要在回来,
26300,0,非洲是个非常贫穷的国家？,
26301,1,别报道了………………,
26302,1,只要孩子不是汉族就好,
26303,0,甜腻腻！真会说话,
26304,1,生到这样的女儿，真是虐心，祖坟冒烟了,
26305,0,肯定是广东的,
26306,0,不是哥们她是真好看啊,
26307,1,可惜了可惜了,
26308,0,跟我住,
26309,1,别回来啦，那边挺好,
26310,0,穷养男富养女，经典,
26311,1,痛并快乐着,
26312,0,幸福的家庭都是一模一样的,
